account_id,owner_client_id,owner_disp_id,num_acct_users,owner_birth_date,statement_freq,card_type,card_issue_date,acct_start_date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16
2860,3456,3456,1,1945-01-21,POPLATEK TYDNE,,,1997-05-30,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
2861,3457,3457,1,1923-06-14,POPLATEK MESICNE,,,1993-02-10,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822
2862,3458,3458,1,1953-06-30,POPLATEK MESICNE,classic,1995-05-30,1993-06-07,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859
2863,3459,3459,2,1964-08-30,POPLATEK MESICNE,,,1996-01-21,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295
2864,3461,3461,2,1958-02-22,POPLATEK MESICNE,,,1996-03-16,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
2865,3463,3463,1,1979-03-02,POPLATEK MESICNE,,,1995-03-03,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2866,3464,3464,1,1953-01-14,POPLATEK MESICNE,,,1995-09-13,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891
2867,3465,3465,1,1942-04-17,POPLATEK MESICNE,gold,1997-08-19,1993-11-04,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804
2868,3466,3466,2,1936-05-31,POPLATEK MESICNE,,,1994-06-15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2869,3468,3468,1,1933-12-31,POPLATEK MESICNE,,,1996-09-27,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
2870,3469,3469,1,1975-02-23,POPLATEK MESICNE,,,1996-06-18,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2871,3470,3470,1,1937-04-23,POPLATEK MESICNE,,,1995-10-30,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799
2872,3471,3471,1,1952-09-29,POPLATEK MESICNE,,,1996-09-04,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2873,3472,3472,2,1946-05-11,POPLATEK MESICNE,,,1996-12-13,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
2874,3474,3474,1,1954-12-08,POPLATEK MESICNE,,,1997-04-02,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505
2875,3475,3475,1,1957-03-13,POPLATEK MESICNE,,,1996-12-24,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
2876,3476,3476,1,1968-01-05,POPLATEK MESICNE,,,1993-04-22,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799
2877,3477,3477,1,1965-08-28,POPLATEK MESICNE,classic,1996-10-11,1995-06-04,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166
2878,3478,3478,2,1926-05-30,POPLATEK MESICNE,,,1997-06-14,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2879,3480,3480,2,1951-04-10,POPLATEK MESICNE,,,1997-10-14,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879
2880,3482,3482,1,1941-02-09,POPLATEK MESICNE,,,1993-06-16,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595
2881,3483,3483,1,1940-12-02,POPLATEK MESICNE,,,1993-01-04,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
2882,3484,3484,1,1972-04-30,POPLATEK MESICNE,,,1996-07-20,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.7,3.76,97,2166.0,2325
2883,3485,3485,1,1922-05-27,POPLATEK MESICNE,,,1997-06-29,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590
2884,3486,3486,1,1962-03-09,POPLATEK MESICNE,,,1993-02-08,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2885,3487,3487,1,1959-09-06,POPLATEK MESICNE,,,1996-09-04,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2886,3488,3488,1,1955-10-09,POPLATEK MESICNE,,,1994-04-08,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2887,3489,3489,1,1966-08-13,POPLATEK MESICNE,,,1996-07-13,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807
2888,3490,3490,2,1920-10-16,POPLATEK MESICNE,,,1996-05-23,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
2889,3492,3492,1,1970-12-27,POPLATEK MESICNE,,,1996-03-23,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987
2890,3493,3493,1,1965-05-04,POPLATEK MESICNE,,,1996-02-07,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358
2891,3494,3494,1,1969-07-02,POPLATEK MESICNE,,,1997-05-28,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.4,2.94,87,1658.0,1668
2892,3495,3495,2,1941-05-10,POPLATEK MESICNE,,,1997-12-16,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
2893,3497,3497,1,1970-09-11,POPLATEK MESICNE,,,1996-02-08,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743
2894,3498,3498,1,1938-04-01,POPLATEK MESICNE,,,1993-08-28,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181
2895,3499,3499,1,1969-03-16,POPLATEK MESICNE,,,1993-03-09,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
2896,3500,3500,1,1960-06-07,POPLATEK MESICNE,,,1993-03-30,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888
2897,3501,3501,1,1964-03-21,POPLATEK MESICNE,classic,1998-07-16,1997-10-11,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839
2898,3502,3502,2,1952-08-03,POPLATEK MESICNE,,,1996-11-23,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
2899,3504,3504,1,1952-01-25,POPLATEK MESICNE,classic,1998-12-12,1997-04-03,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872
2900,3505,3505,1,1977-12-06,POPLATEK MESICNE,,,1997-05-14,20,Strakonice,south Bohemia,70646,94,14,3,1,4,58.4,8547,2.6,3.64,120,1563.0,1542
2901,3506,3506,1,1961-08-20,POPLATEK MESICNE,,,1997-04-09,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2902,3507,3507,1,1946-12-02,POPLATEK MESICNE,,,1993-01-28,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505
2903,3508,3508,2,1970-11-09,POPLATEK MESICNE,,,1994-05-19,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822
2904,3510,3510,1,1939-10-26,POPLATEK MESICNE,,,1996-03-20,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.7,3.26,123,1597.0,1875
2905,3511,3511,1,1963-09-11,POPLATEK MESICNE,,,1994-10-03,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
2906,3512,3512,1,1946-05-25,POPLATEK MESICNE,,,1996-09-20,49,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.8,2.26,155,1660.0,2123
2907,3513,3513,2,1922-07-20,POPLATEK MESICNE,,,1993-09-09,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
2908,3515,3515,1,1975-01-02,POPLATEK MESICNE,classic,1998-08-08,1997-03-16,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.7,5.74,107,2112.0,2059
2909,3516,3516,1,1971-09-07,POPLATEK MESICNE,,,1996-04-04,58,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.3,3.95,96,2212.0,2471
2910,3517,3517,1,1953-06-24,POPLATEK MESICNE,classic,1998-09-03,1997-10-21,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
2911,3518,3518,1,1955-09-02,POPLATEK MESICNE,,,1995-02-25,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859
2912,3519,3519,1,1949-12-15,POPLATEK MESICNE,classic,1997-10-25,1994-07-30,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
2913,3520,3520,1,1928-05-17,POPLATEK MESICNE,,,1993-12-28,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987
2914,3521,3521,1,1964-07-20,POPLATEK MESICNE,,,1996-09-08,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892
2915,3522,3522,1,1963-02-02,POPLATEK MESICNE,classic,1997-07-14,1993-07-23,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651
2916,3523,3523,1,1964-04-29,POPLATEK MESICNE,,,1996-12-03,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120
2917,3524,3524,1,1945-11-20,POPLATEK MESICNE,,,1996-08-08,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
2918,3525,3525,2,1974-05-21,POPLATEK PO OBRATU,,,1997-12-05,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879
2919,3527,3527,1,1978-08-11,POPLATEK MESICNE,,,1995-05-10,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590
2920,3528,3528,1,1970-10-06,POPLATEK MESICNE,,,1997-11-13,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433
2921,3529,3529,1,1973-03-15,POPLATEK MESICNE,,,1996-09-21,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
2922,3530,3530,1,1971-09-18,POPLATEK MESICNE,,,1994-06-06,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913
2923,3531,3531,1,1920-06-14,POPLATEK MESICNE,,,1995-01-10,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891
2924,3532,3532,1,1935-02-24,POPLATEK MESICNE,,,1994-10-16,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158
2925,3533,3533,1,1963-12-01,POPLATEK MESICNE,,,1993-01-10,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2926,3534,3534,1,1971-03-21,POPLATEK MESICNE,,,1993-01-14,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134
2927,3535,3535,1,1973-05-12,POPLATEK MESICNE,classic,1998-09-29,1997-08-04,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166
2928,3536,3536,1,1922-08-20,POPLATEK MESICNE,,,1993-12-14,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894
2929,3537,3537,1,1946-04-16,POPLATEK MESICNE,,,1996-04-06,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839
2930,3538,3538,1,1944-05-02,POPLATEK MESICNE,,,1996-08-24,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2931,3539,3539,1,1920-08-31,POPLATEK MESICNE,,,1995-05-04,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132
2932,3540,3540,2,1936-08-04,POPLATEK MESICNE,,,1993-05-04,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
2933,3542,3542,2,1939-09-02,POPLATEK MESICNE,,,1993-06-18,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316
2934,3544,3544,1,1961-08-15,POPLATEK MESICNE,classic,1997-11-19,1996-10-08,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2935,3545,3545,1,1966-11-01,POPLATEK MESICNE,,,1995-05-15,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
2936,3546,3546,1,1971-02-28,POPLATEK MESICNE,,,1996-03-27,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813
2937,3547,3547,1,1924-03-15,POPLATEK MESICNE,,,1997-02-25,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2938,3548,3548,1,1975-05-03,POPLATEK MESICNE,,,1993-08-04,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2939,3549,3549,1,1937-09-08,POPLATEK MESICNE,,,1997-06-28,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040
2940,3550,3550,1,1969-09-14,POPLATEK MESICNE,,,1993-06-24,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
2942,3552,3552,1,1940-11-16,POPLATEK MESICNE,,,1997-09-24,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.7,3.76,97,2166.0,2325
2944,3554,3554,2,1965-12-21,POPLATEK MESICNE,,,1996-01-11,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117
2945,3556,3556,2,1927-11-27,POPLATEK MESICNE,,,1996-07-11,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120
2946,3558,3558,1,1928-07-01,POPLATEK MESICNE,,,1996-05-07,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
2947,3559,3559,2,1939-10-23,POPLATEK MESICNE,,,1996-08-09,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651
2949,3562,3562,2,1931-04-05,POPLATEK MESICNE,,,1994-10-21,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2950,3564,3564,1,1948-03-23,POPLATEK MESICNE,,,1996-06-28,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906
2951,3565,3565,1,1962-07-29,POPLATEK MESICNE,,,1993-09-06,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.7,3.76,97,2166.0,2325
2952,3566,3566,1,1932-02-19,POPLATEK MESICNE,,,1997-04-28,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718
2953,3567,3567,1,1948-03-09,POPLATEK MESICNE,classic,1998-01-17,1996-09-02,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2954,3568,3568,1,1941-01-25,POPLATEK MESICNE,classic,1998-06-07,1997-04-08,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2955,3569,3569,1,1933-04-09,POPLATEK MESICNE,,,1996-09-27,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079
2956,3570,3570,1,1945-04-27,POPLATEK MESICNE,,,1997-06-10,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879
2957,3571,3571,1,1970-06-17,POPLATEK MESICNE,,,1995-07-28,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.4,2.68,113,1822.0,2218
2958,3572,3572,1,1928-12-18,POPLATEK MESICNE,,,1993-09-19,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717
2959,3573,3573,1,1972-02-09,POPLATEK MESICNE,classic,1995-06-17,1994-02-25,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.2,1.44,127,5179.0,4987
2960,3574,3574,1,1946-02-17,POPLATEK MESICNE,,,1994-09-20,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
2961,3575,3575,1,1937-10-12,POPLATEK MESICNE,,,1996-07-12,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487
2962,3576,3576,1,1939-03-15,POPLATEK MESICNE,,,1993-05-30,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2963,3577,3577,1,1942-12-15,POPLATEK MESICNE,classic,1998-12-17,1996-12-09,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.5,4.2,108,1328.0,1452
2964,3578,3578,2,1927-10-20,POPLATEK MESICNE,,,1997-01-09,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
2965,3580,3580,1,1929-04-27,POPLATEK MESICNE,,,1995-10-10,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120
2966,3581,3581,1,1967-12-23,POPLATEK MESICNE,gold,1998-09-28,1997-03-27,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859
2967,3582,3582,1,1955-02-17,POPLATEK MESICNE,,,1996-11-13,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822
2968,3583,3583,2,1942-09-09,POPLATEK MESICNE,classic,1996-11-07,1995-02-05,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879
2969,3585,3585,1,1968-10-02,POPLATEK MESICNE,,,1995-05-26,29,Rokycany,west Bohemia,45714,52,10,5,1,6,55.6,8843,2.8,3.6,113,818.0,888
2970,3586,3586,2,1943-04-11,POPLATEK MESICNE,,,1993-01-22,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252
2971,3588,3588,1,1953-11-04,POPLATEK TYDNE,,,1993-12-23,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.2,8369,4.7,5.88,107,3736.0,2807
2972,3589,3589,1,1961-07-13,POPLATEK MESICNE,classic,1994-10-21,1993-11-23,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868
2973,3590,3590,1,1976-09-23,POPLATEK MESICNE,classic,1997-05-06,1996-08-15,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198
2974,3591,3591,2,1930-09-28,POPLATEK MESICNE,,,1993-03-13,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.3,3.97,149,2987.0,2487
2976,3594,3594,1,1961-05-07,POPLATEK MESICNE,,,1996-08-19,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.7,3.26,123,1597.0,1875
2977,3595,3595,1,1965-01-01,POPLATEK MESICNE,,,1996-06-20,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525
2978,3596,3596,1,1975-03-22,POPLATEK MESICNE,,,1995-01-06,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
2979,3597,3597,1,1933-08-17,POPLATEK MESICNE,,,1997-11-22,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316
2980,3598,3598,2,1923-09-11,POPLATEK MESICNE,,,1993-12-09,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103
2981,3600,3600,1,1943-07-26,POPLATEK MESICNE,,,1997-01-11,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618
2982,3601,3601,2,1938-08-03,POPLATEK MESICNE,gold,1997-01-06,1996-06-04,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
2983,3603,3603,1,1954-06-13,POPLATEK MESICNE,,,1996-07-25,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.4,2.94,87,1658.0,1668
2985,3605,3605,1,1934-07-24,POPLATEK MESICNE,,,1993-04-06,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595
2986,3606,3606,1,1958-06-06,POPLATEK MESICNE,classic,1997-12-25,1996-04-09,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460
2987,3607,3607,1,1946-07-29,POPLATEK MESICNE,,,1993-09-16,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910
2988,3608,3608,2,1947-12-09,POPLATEK PO OBRATU,,,1996-10-14,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103
2989,3610,3610,1,1919-05-08,POPLATEK MESICNE,,,1993-11-28,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.6,5.05,109,5244.0,5892
2990,3611,3611,1,1972-05-27,POPLATEK MESICNE,classic,1998-07-08,1996-09-16,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804
2991,3612,3612,2,1962-09-04,POPLATEK MESICNE,,,1993-05-22,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
2992,3614,3614,1,1971-10-09,POPLATEK MESICNE,,,1997-07-11,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.7,2.5,125,4085.0,3891
2993,3615,3615,1,1974-07-04,POPLATEK TYDNE,classic,1997-03-05,1996-02-13,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
2994,3616,3616,1,1964-04-14,POPLATEK MESICNE,classic,1997-12-12,1996-05-03,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590
2995,3617,3617,1,1954-11-30,POPLATEK MESICNE,,,1996-12-14,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839
2996,3618,3618,1,1953-02-21,POPLATEK MESICNE,,,1994-05-17,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
2997,3619,3619,1,1955-08-09,POPLATEK MESICNE,,,1997-09-09,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872
2998,3620,3620,1,1937-09-14,POPLATEK MESICNE,classic,1998-11-14,1997-11-09,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354
2999,3621,3621,2,1939-07-21,POPLATEK MESICNE,,,1996-10-08,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103
3000,3623,3623,1,1965-04-20,POPLATEK MESICNE,,,1993-07-14,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525
3001,3624,3624,1,1982-02-27,POPLATEK MESICNE,,,1993-03-24,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3003,3627,3627,1,1981-06-08,POPLATEK MESICNE,junior,1998-07-13,1993-11-27,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910
3004,3628,3628,1,1927-02-26,POPLATEK MESICNE,,,1996-08-22,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529
3005,3629,3629,1,1947-12-13,POPLATEK PO OBRATU,,,1997-01-11,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.4,2.94,87,1658.0,1668
3006,3630,3630,2,1923-11-28,POPLATEK MESICNE,,,1995-01-01,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
3007,3632,3632,1,1943-09-29,POPLATEK MESICNE,,,1993-02-02,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913
3008,3633,3633,1,1933-10-14,POPLATEK MESICNE,,,1993-02-27,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
3009,3634,3634,2,1923-06-25,POPLATEK MESICNE,,,1996-01-26,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
3010,3636,3636,1,1978-05-19,POPLATEK MESICNE,junior,1997-05-16,1995-09-13,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618
3011,3637,3637,1,1959-01-10,POPLATEK MESICNE,,,1993-09-01,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
3012,3638,3638,1,1943-12-11,POPLATEK MESICNE,classic,1998-12-23,1997-04-18,49,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.8,2.26,155,1660.0,2123
